NodeName,index,TCP_x,TCP_y,TCP_z,TCP_Rx,TCP_Ry,TCP_Rz,FLANGE_x,FLANGE_y,FLANGE_z,RowDataSensor0,RowDataSensor1,RowDataSensor2,RowDataSensor3,RowDataSensor4,RowDataSensor5,SPI0-0,SPI0-1,SPI0-2,SPI0-3,SPI0-4,SPI0-5,SPI0-6,SPI0-7,SPI1-0,SPI1-1,SPI1-2,SPI1-3,SPI1-4,SPI1-5,SPI1-6,SPI1-7
LEVEL1_18_03,6503,456.647,-70.7838,227.816,2.84985,2.28512,-1.38588,534.519,-201.624,336.992,-3.09431,-15.4644,2.9031,0.753974,0.215903,0.0014058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6504,456.647,-70.7838,227.816,2.84985,2.28512,-1.38588,534.519,-201.624,336.992,-3.09431,-15.4644,2.9031,0.753974,0.215903,0.0014058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6505,456.635,-70.7925,227.81,2.84866,2.28524,-1.38498,534.599,-201.523,337.054,-3.19923,-15.5551,2.89734,0.758361,0.21276,0.00200347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6506,456.632,-70.7948,227.809,2.84827,2.28528,-1.38469,534.626,-201.49,337.074,-3.20977,-15.693,2.95669,0.758094,0.211587,0.00440181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6507,456.629,-70.7984,227.806,2.84786,2.28532,-1.38439,534.653,-201.456,337.095,-3.33504,-15.8423,3.1122,0.760547,0.214819,0.00388136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6508,456.629,-70.7984,227.806,2.84786,2.28532,-1.38439,534.653,-201.456,337.095,-3.33504,-15.8423,3.1122,0.760547,0.214819,0.00388136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6509,456.629,-70.7984,227.806,2.84786,2.28532,-1.38439,534.653,-201.456,337.095,-3.33504,-15.8423,3.1122,0.760547,0.214819,0.00388136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6510,456.614,-70.8061,227.796,2.84628,2.28547,-1.38319,534.76,-201.321,337.178,-3.15357,-15.9803,3.21552,0.77774,0.217661,0.00183334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6511,456.61,-70.8091,227.795,2.84588,2.28552,-1.38289,534.787,-201.288,337.199,-3.18045,-15.9234,3.22086,0.774887,0.222009,0.000255091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6512,456.608,-70.8114,227.792,2.84549,2.28556,-1.38259,534.814,-201.254,337.219,-3.04978,-15.8085,3.01846,0.77123,0.217067,0.00142716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6513,456.603,-70.818,227.79,2.84508,2.2856,-1.38229,534.84,-201.22,337.24,-3.07927,-15.7321,3.03703,0.765384,0.218014,0.00362082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6514,456.599,-70.821,227.788,2.84469,2.28564,-1.38199,534.867,-201.187,337.26,-3.06178,-15.7479,3.1977,0.762453,0.217046,0.00623009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6515,456.599,-70.821,227.788,2.84469,2.28564,-1.38199,534.867,-201.187,337.26,-3.06178,-15.7479,3.1977,0.762453,0.217046,0.00623009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6516,456.591,-70.839,227.784,2.84394,2.28571,-1.38144,534.92,-201.12,337.301,-3.14681,-15.9209,2.95886,0.769805,0.221239,0.00748704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6517,456.587,-70.8425,227.782,2.84354,2.28575,-1.38114,534.945,-201.087,337.321,-3.07545,-16.0572,3.07735,0.77875,0.219726,0.00420632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6518,456.585,-70.847,227.779,2.84315,2.28579,-1.38085,534.971,-201.055,337.341,-3.01621,-16.1855,3.30156,0.788783,0.220977,0.000568704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6519,456.58,-70.8528,227.776,2.84274,2.28583,-1.38055,534.996,-201.023,337.36,-3.04062,-16.3091,3.18858,0.795096,0.223429,0.00055214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6520,456.576,-70.8576,227.773,2.84234,2.28587,-1.38026,535.021,-200.992,337.38,-3.01016,-16.3677,3.08398,0.797677,0.222841,0.00629182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6521,456.571,-70.8644,227.77,2.84195,2.28591,-1.37997,535.046,-200.961,337.398,-3.02688,-16.3936,3.25287,0.792745,0.224787,0.00913241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6522,456.571,-70.8644,227.77,2.84195,2.28591,-1.37997,535.046,-200.961,337.398,-3.02688,-16.3936,3.25287,0.792745,0.224787,0.00913241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6523,456.563,-70.8763,227.76,2.84117,2.28599,-1.37939,535.093,-200.901,337.435,-3.01158,-16.2062,3.17873,0.788671,0.222223,0.00982571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6524,456.563,-70.8763,227.76,2.84117,2.28599,-1.37939,535.093,-200.901,337.435,-3.01158,-16.2062,3.17873,0.788671,0.222223,0.00982571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6525,456.55,-70.8948,227.749,2.84037,2.28607,-1.37881,535.137,-200.844,337.469,-3.15451,-16.1128,3.21336,0.790793,0.223258,0.00751354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6526,456.546,-70.9022,227.744,2.83998,2.28611,-1.37852,535.159,-200.817,337.486,-3.18933,-16.0994,3.30672,0.794737,0.221105,0.00374055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6527,456.546,-70.9022,227.744,2.83998,2.28611,-1.37852,535.159,-200.817,337.486,-3.18933,-16.0994,3.30672,0.794737,0.221105,0.00374055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6528,456.531,-70.931,227.731,2.83885,2.28621,-1.37771,535.221,-200.738,337.533,-3.20975,-16.2379,3.32813,0.801033,0.216972,0.00586915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6529,456.524,-70.9453,227.724,2.83848,2.28624,-1.37745,535.24,-200.713,337.548,-3.20725,-16.3701,3.3656,0.80666,0.222901,0.00438082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6530,456.524,-70.9453,227.724,2.83848,2.28624,-1.37745,535.24,-200.713,337.548,-3.20725,-16.3701,3.3656,0.80666,0.222901,0.00438082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6531,456.524,-70.9453,227.724,2.83848,2.28624,-1.37745,535.24,-200.713,337.548,-3.20725,-16.3701,3.3656,0.80666,0.222901,0.00438082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6532,456.524,-70.9453,227.724,2.83848,2.28624,-1.37745,535.24,-200.713,337.548,-3.20725,-16.3701,3.3656,0.80666,0.222901,0.00438082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6533,456.508,-70.9798,227.714,2.83713,2.28635,-1.37649,535.313,-200.621,337.604,-2.97622,-16.686,3.35295,0.829899,0.225873,0.00281838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6534,456.508,-70.9798,227.714,2.83713,2.28635,-1.37649,535.313,-200.621,337.604,-2.97622,-16.686,3.35295,0.829899,0.225873,0.00281838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6535,456.504,-70.9925,227.71,2.83652,2.2864,-1.37605,535.346,-200.579,337.629,-2.9714,-16.6713,3.08899,0.831266,0.225801,0.00670682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6536,456.505,-70.9955,227.709,2.83623,2.28643,-1.37585,535.361,-200.558,337.641,-2.96059,-16.4834,3.23035,0.837696,0.227803,0.00726129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6537,456.502,-71.0019,227.707,2.83594,2.28645,-1.37565,535.376,-200.539,337.653,-2.94608,-16.4321,3.19439,0.836747,0.228437,0.00720605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6538,456.501,-71.006,227.708,2.83566,2.28647,-1.37545,535.391,-200.52,337.664,-2.94601,-16.3381,3.00288,0.833432,0.226509,0.00717653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6539,456.5,-71.0104,227.707,2.8354,2.28649,-1.37527,535.405,-200.502,337.675,-2.95602,-16.1654,2.9977,0.831273,0.223794,0.00681907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6540,456.5,-71.0104,227.707,2.8354,2.28649,-1.37527,535.405,-200.502,337.675,-2.95602,-16.1654,2.9977,0.831273,0.223794,0.00681907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6541,456.504,-71.0147,227.709,2.83491,2.28654,-1.37492,535.432,-200.468,337.695,-2.94254,-15.9748,3.00152,0.826074,0.223541,0.0132045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6542,456.503,-71.0169,227.706,2.83468,2.28656,-1.37475,535.444,-200.451,337.705,-2.92155,-15.9935,2.80184,0.823428,0.228215,0.0137142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6543,456.503,-71.0195,227.705,2.83422,2.28661,-1.37443,535.468,-200.421,337.723,-2.76627,-16.0868,2.92971,0.836295,0.233674,0.00743114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6544,456.503,-71.0195,227.705,2.83422,2.28661,-1.37443,535.468,-200.421,337.723,-2.76627,-16.0868,2.92971,0.836295,0.233674,0.00743114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6545,456.502,-71.0209,227.706,2.834,2.28664,-1.37427,535.479,-200.407,337.731,-2.85021,-16.2606,2.78583,0.840931,0.237873,0.00583099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6546,456.503,-71.0255,227.705,2.8336,2.28669,-1.37398,535.499,-200.38,337.746,-2.95967,-16.4123,3.01601,0.848226,0.230593,0.0103841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6547,456.503,-71.0255,227.705,2.8336,2.28669,-1.37398,535.499,-200.38,337.746,-2.95967,-16.4123,3.01601,0.848226,0.230593,0.0103841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6548,456.502,-71.0248,227.704,2.83322,2.28675,-1.3737,535.517,-200.357,337.76,-3.02838,-16.4644,2.91109,0.84827,0.220524,0.0148219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6549,456.502,-71.0253,227.704,2.83306,2.28678,-1.37358,535.526,-200.346,337.766,-3.11943,-16.5816,2.89036,0.845328,0.223986,0.0111259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6550,456.502,-71.023,227.704,2.8329,2.28681,-1.37346,535.534,-200.336,337.772,-3.04612,-16.5859,3.01372,0.854422,0.227747,0.00689659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6551,456.504,-71.0205,227.705,2.83275,2.28684,-1.37334,535.541,-200.326,337.778,-2.99156,-16.6936,2.99117,0.862284,0.232919,0.00559214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6552,456.503,-71.0163,227.705,2.83261,2.28687,-1.37322,535.548,-200.317,337.783,-2.86435,-16.681,2.87162,0.871626,0.232628,0.00758475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6553,456.502,-71.0165,227.703,2.83247,2.28689,-1.37311,535.554,-200.309,337.788,-2.93834,-16.6256,3.02372,0.87398,0.23459,0.00623428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6554,456.498,-71.0173,227.703,2.83233,2.28691,-1.373,535.56,-200.301,337.792,-2.91837,-16.4943,3.18933,0.868546,0.231186,0.0039824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6555,456.496,-71.0123,227.704,2.83221,2.28693,-1.3729,535.565,-200.294,337.796,-3.02304,-16.2384,3.18411,0.859736,0.22963,0.00239686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6556,456.494,-71.0111,227.703,2.83209,2.28695,-1.37281,535.569,-200.288,337.799,-3.02366,-15.855,3.13468,0.853933,0.224458,0.00540471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6557,456.489,-71.0073,227.703,2.83198,2.28696,-1.37271,535.573,-200.282,337.802,-3.07014,-15.6261,3.17887,0.84299,0.223466,0.00574498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6558,456.489,-71.0073,227.703,2.83198,2.28696,-1.37271,535.573,-200.282,337.802,-3.07014,-15.6261,3.17887,0.84299,0.223466,0.00574498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6559,456.483,-70.9996,227.703,2.83178,2.287,-1.37254,535.58,-200.273,337.807,-3.08446,-15.1221,3.29907,0.832026,0.223238,0.000437163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6560,456.481,-70.9943,227.704,2.83171,2.28702,-1.37247,535.583,-200.27,337.809,-3.07295,-14.9553,3.22676,0.829015,0.225636,-0.000741952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6561,456.476,-70.9857,227.707,2.83158,2.28705,-1.37234,535.586,-200.264,337.811,-2.85649,-14.826,3.37849,0.826493,0.234958,-0.00219828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6562,456.476,-70.9822,227.709,2.83155,2.28707,-1.3723,535.588,-200.262,337.812,-2.77413,-15.0118,3.29782,0.820573,0.242477,-0.00284159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6563,456.476,-70.9822,227.709,2.83155,2.28707,-1.3723,535.588,-200.262,337.812,-2.77413,-15.0118,3.29782,0.820573,0.242477,-0.00284159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6564,456.473,-70.9692,227.715,2.8315,2.2871,-1.37222,535.589,-200.26,337.812,-2.68948,-15.4483,3.41261,0.83319,0.243587,-0.00504185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6565,456.473,-70.9649,227.717,2.8315,2.28711,-1.3722,535.589,-200.259,337.813,-2.73981,-15.7237,3.59235,0.845019,0.240572,-0.00679449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6566,456.471,-70.9584,227.721,2.83149,2.28713,-1.37218,535.589,-200.259,337.812,-2.6525,-16.0864,3.56169,0.853207,0.233395,-0.00875997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6567,456.468,-70.9533,227.722,2.8315,2.28713,-1.37216,535.589,-200.259,337.812,-2.72076,-16.3883,3.64252,0.857831,0.234823,-0.00909539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6568,456.466,-70.9512,227.724,2.83151,2.28713,-1.37216,535.589,-200.259,337.812,-2.67311,-16.5406,3.70352,0.86323,0.234173,-0.00921208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6569,456.465,-70.9422,227.728,2.83153,2.28713,-1.37215,535.589,-200.26,337.812,-2.6443,-16.6161,3.73923,0.865899,0.238464,-0.0100111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6570,456.464,-70.9342,227.731,2.83156,2.28713,-1.37215,535.589,-200.26,337.812,-2.5437,-16.6399,3.55508,0.862535,0.238992,-0.013883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6571,456.464,-70.9302,227.733,2.8316,2.28714,-1.37217,535.588,-200.26,337.812,-2.52469,-16.5554,3.55522,0.856995,0.240321,-0.0140051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6572,456.465,-70.9198,227.736,2.83164,2.28713,-1.37218,535.588,-200.26,337.812,-2.52149,-16.3714,3.63787,0.848958,0.240534,-0.011497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6573,456.466,-70.91,227.74,2.8317,2.28712,-1.3722,535.587,-200.26,337.812,-2.50379,-16.2211,3.628,0.836419,0.236637,-0.0071673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6574,456.466,-70.91,227.74,2.8317,2.28712,-1.3722,535.587,-200.26,337.812,-2.50379,-16.2211,3.628,0.836419,0.236637,-0.0071673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6575,456.466,-70.91,227.74,2.8317,2.28712,-1.3722,535.587,-200.26,337.812,-2.50379,-16.2211,3.628,0.836419,0.236637,-0.0071673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6576,456.474,-70.8843,227.751,2.83189,2.2871,-1.37231,535.584,-200.261,337.813,-2.45318,-15.943,3.49744,0.81048,0.235072,-0.00717258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6577,456.476,-70.8759,227.755,2.83197,2.2871,-1.37236,535.583,-200.261,337.814,-2.42321,-15.9342,3.48008,0.816332,0.239244,-0.00614942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6578,456.476,-70.8759,227.755,2.83197,2.2871,-1.37236,535.583,-200.261,337.814,-2.42321,-15.9342,3.48008,0.816332,0.239244,-0.00614942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6579,456.482,-70.8606,227.759,2.83212,2.28708,-1.37246,535.581,-200.262,337.815,-2.40954,-16.1772,3.20965,0.817438,0.246804,-0.0117065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6580,456.488,-70.8439,227.761,2.83226,2.28706,-1.37256,535.579,-200.262,337.816,-2.56898,-16.4286,3.43683,0.815851,0.241896,-0.0136752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6581,456.488,-70.8439,227.761,2.83226,2.28706,-1.37256,535.579,-200.262,337.816,-2.56898,-16.4286,3.43683,0.815851,0.241896,-0.0136752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6582,456.494,-70.8288,227.759,2.83241,2.28705,-1.37267,535.577,-200.263,337.818,-2.99056,-16.4767,3.31393,0.811803,0.230886,-0.0075039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6583,456.498,-70.8242,227.757,2.83249,2.28704,-1.37273,535.575,-200.263,337.818,-3.10788,-16.3808,3.55763,0.809536,0.223997,-0.0119303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6584,456.5,-70.8178,227.753,2.83256,2.28702,-1.37279,535.574,-200.263,337.819,-3.13668,-16.2938,3.50265,0.805207,0.221088,-0.0127425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6585,456.505,-70.8156,227.75,2.83264,2.28702,-1.37286,535.573,-200.263,337.82,-3.17777,-16.3324,3.34692,0.796352,0.223619,-0.0139107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6586,456.507,-70.8122,227.747,2.83272,2.287,-1.37293,535.572,-200.263,337.82,-3.12288,-16.2435,3.38009,0.794837,0.228373,-0.0159523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6587,456.51,-70.8067,227.743,2.8328,2.28699,-1.37299,535.571,-200.263,337.821,-3.19739,-16.2785,3.57316,0.79061,0.236667,-0.0210745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6588,456.514,-70.8003,227.741,2.8329,2.28698,-1.37306,535.57,-200.263,337.822,-3.14973,-16.2889,3.62517,0.788394,0.233699,-0.0230764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6589,456.517,-70.7975,227.739,2.83298,2.28697,-1.37314,535.568,-200.264,337.822,-3.26928,-16.3239,3.65875,0.783778,0.229614,-0.0240609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6590,456.519,-70.7911,227.738,2.83308,2.28696,-1.3732,535.567,-200.264,337.823,-3.41729,-16.409,3.95423,0.776453,0.221421,-0.0263069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6591,456.524,-70.7858,227.737,2.83317,2.28695,-1.37328,535.566,-200.264,337.824,-3.52317,-16.2639,4.34705,0.775609,0.211907,-0.0257886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6592,456.528,-70.7744,227.736,2.83337,2.28692,-1.37343,535.564,-200.264,337.825,-3.62973,-16.1184,4.43898,0.755657,0.200218,-0.0304396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6593,456.528,-70.7744,227.736,2.83337,2.28692,-1.37343,535.564,-200.264,337.825,-3.62973,-16.1184,4.43898,0.755657,0.200218,-0.0304396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6594,456.529,-70.7738,227.733,2.83347,2.2869,-1.37351,535.563,-200.264,337.826,-3.56405,-15.8624,4.77997,0.749494,0.195277,-0.0326957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6595,456.533,-70.7691,227.733,2.83356,2.28689,-1.37358,535.562,-200.264,337.826,-3.52503,-15.6701,4.98588,0.737519,0.194894,-0.0344323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6596,456.533,-70.7691,227.733,2.83356,2.28689,-1.37358,535.562,-200.264,337.826,-3.52503,-15.6701,4.98588,0.737519,0.194894,-0.0344323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6597,456.538,-70.7603,227.731,2.83385,2.28684,-1.3738,535.559,-200.265,337.828,-3.45701,-15.0961,5.0959,0.714543,0.186156,-0.0399241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6598,456.541,-70.7593,227.73,2.83393,2.28683,-1.37388,535.558,-200.265,337.828,-3.47835,-14.9823,5.05873,0.710673,0.181474,-0.0359326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6599,456.542,-70.7593,227.729,2.83401,2.28681,-1.37394,535.557,-200.265,337.829,-3.48892,-14.9904,4.89015,0.702924,0.177238,-0.0335367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6600,456.542,-70.7593,227.729,2.83401,2.28681,-1.37394,535.557,-200.265,337.829,-3.48892,-14.9904,4.89015,0.702924,0.177238,-0.0335367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6601,456.544,-70.7689,227.725,2.83416,2.28678,-1.37408,535.556,-200.265,337.83,-3.53806,-15.0104,5.01167,0.700748,0.176299,-0.0344219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6602,456.544,-70.7689,227.725,2.83416,2.28678,-1.37408,535.556,-200.265,337.83,-3.53806,-15.0104,5.01167,0.700748,0.176299,-0.0344219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6603,456.544,-70.7821,227.717,2.83427,2.28675,-1.3742,535.554,-200.265,337.831,-3.47576,-15.3158,4.73548,0.702031,0.183539,-0.0321223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6604,456.544,-70.7821,227.717,2.83427,2.28675,-1.3742,535.554,-200.265,337.831,-3.47576,-15.3158,4.73548,0.702031,0.183539,-0.0321223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6605,456.542,-70.8038,227.706,2.83435,2.28672,-1.37431,535.553,-200.265,337.832,-3.33566,-15.5524,4.73161,0.704145,0.186701,-0.0349745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6606,456.539,-70.8148,227.702,2.83438,2.2867,-1.37435,535.552,-200.265,337.832,-3.44266,-15.6115,4.57046,0.703244,0.18923,-0.0348391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6607,456.535,-70.8256,227.695,2.8344,2.28668,-1.37438,535.551,-200.265,337.833,-3.4476,-15.7482,4.46304,0.698054,0.186253,-0.0323457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6608,456.535,-70.8256,227.695,2.8344,2.28668,-1.37438,535.551,-200.265,337.833,-3.4476,-15.7482,4.46304,0.698054,0.186253,-0.0323457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6609,456.53,-70.8535,227.683,2.83443,2.28665,-1.37446,535.55,-200.265,337.834,-3.61999,-15.8836,4.48441,0.698929,0.177784,-0.0274597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6610,456.523,-70.8803,227.671,2.83444,2.28662,-1.37451,535.549,-200.266,337.834,-3.73685,-16.2273,4.37242,0.698985,0.168129,-0.0269316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6611,456.523,-70.8803,227.671,2.83444,2.28662,-1.37451,535.549,-200.266,337.834,-3.73685,-16.2273,4.37242,0.698985,0.168129,-0.0269316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6612,456.52,-70.9075,227.663,2.83445,2.2866,-1.37457,535.548,-200.266,337.835,-3.80599,-16.444,4.28295,0.707125,0.172011,-0.0248601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6613,456.518,-70.9198,227.658,2.83446,2.28658,-1.3746,535.547,-200.266,337.835,-3.70884,-16.5542,4.12793,0.709532,0.171463,-0.0244582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEVEL1_18_03,6614,456.517,-70.9316,227.654,2.83446,2.28657,-1.37463,535.547,-200.266,337.836,-3.66974,-16.6001,4.15626,0.709804,0.17322,-0.0237097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
