NodeName,Index,TCP_x,TCP_y,TCP_z,TCP_Rx,TCP_Ry,TCP_Rz,FLANGE_x,FLANGE_y,FLANGE_z,FLANGE_Rx,FLANGE_Ry,FLANGR_Rz,RawDataSensor0,RawDataSensor1,RawDataSensor2,RawDataSensor3,RawDataSensor4,RawDataSensor5,SPI0-0,SPI0-1,SPI0-2,SPI0-3,SPI0-4,SPI0-5,SPI0-6,SPI0-7,SPI1-0,SPI1-1,SPI1-2,SPI1-3,SPI1-4,SPI1-5,SPI1-6,SPI1-7,
LEVER2_05_01,15802,457.598,71.8677,222.986,0.00194413,0.777409,1.58831,150.94492,30.91767,108.294205,61.91915,-8.770692,11.779639,-10.1024,-1.11205,0.858395,0.114035,-0.152375,-0.044589,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15803,457.611,71.8747,222.992,0.00193425,0.777374,1.58883,150.93037,30.990597,108.29386,61.93806,-8.761691,11.761658,-10.9379,-0.969945,1.94212,0.0632852,-0.151755,-0.023968,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15804,457.618,71.88,222.996,0.00193581,0.777355,1.58908,150.9236,31.02741,108.294044,61.947845,-8.756973,11.752843,-10.7092,-1.08426,1.7205,0.0549799,-0.201543,-0.0272323,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15805,457.626,71.8848,222.996,0.00192276,0.777341,1.58935,150.91583,31.064228,108.29423,61.957623,-8.752296,11.74407,-11.3073,-0.815344,1.21136,0.0915125,-0.213425,-0.0231231,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15806,457.626,71.8848,222.996,0.00192276,0.777341,1.58935,150.91583,31.064228,108.29423,61.957623,-8.752296,11.74407,-11.3073,-0.815344,1.21136,0.0915125,-0.213425,-0.0231231,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15807,457.641,71.8945,223,0.00193642,0.777316,1.58986,150.9013,31.137861,108.29459,61.97653,-8.743296,11.7260895,-10.9328,-1.39867,2.23326,0.107726,-0.203317,-0.0349097,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15808,457.648,71.8944,223.004,0.00193524,0.7773,1.59011,150.89354,31.17539,108.294075,61.986313,-8.738579,11.717276,-10.8066,-1.56162,1.67152,0.100661,-0.171418,-0.0333264,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15809,457.659,71.8975,223.013,0.00193128,0.777273,1.59036,150.88678,31.212202,108.29426,61.995434,-8.734296,11.708108,-10.358,-1.26654,1.07999,0.105,-0.169064,-0.0365189,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15810,457.665,71.8983,223.016,0.00193511,0.777262,1.59062,150.87901,31.249022,108.29444,62.00522,-8.729578,11.699294,-10.4994,-1.07662,1.02455,0.0935632,-0.163806,-0.0380987,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15811,457.674,71.9026,223.019,0.00192918,0.777244,1.59088,150.87125,31.285841,108.294624,62.014996,-8.7249,11.690522,-10.5176,-1.45648,1.30744,0.0647445,-0.178678,-0.050616,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
