NodeName,TCP_x,TCP_y,TCP_z,TCP_Rx,TCP_Ry,TCP_Rz,FLANGE_x,FLANGE_y,FLANGE_z,RowDataSensor0,RowDataSensor1,RowDataSensor2,RowDataSensor3,RowDataSensor4,RowDataSensor5,SPI0-0,SPI0-1,SPI0-2,SPI0-3,SPI0-4,SPI0-5,SPI0-6,SPI0-7,SPI1-0,SPI1-1,SPI1-2,SPI1-3,SPI1-4,SPI1-5,SPI1-6,SPI1-7,
Start,458.143,-71.2586,226.624,0.0188037,0.868022,1.27057,488.75,-211.883,346.265,-29.9732,-8.89458,4.55675,0.198849,-1.39528,-0.0416294,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,458.058,-71.2257,226.609,0.0188652,0.868184,1.27068,488.753,-211.885,346.262,-29.5867,-7.92984,4.56431,0.168367,-1.37209,-0.0695258,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.986,-71.1844,226.606,0.0189334,0.868319,1.2708,488.756,-211.887,346.259,-30.2716,-5.4162,4.9621,0.0725985,-1.36164,0.00825242,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.954,-71.1665,226.611,0.0189753,0.868366,1.27085,488.757,-211.888,346.257,-30.6628,-4.68523,5.17912,0.0328987,-1.40209,-0.0424565,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.954,-71.1665,226.611,0.0189753,0.868366,1.27085,488.757,-211.888,346.257,-30.6628,-4.68523,5.17912,0.0328987,-1.40209,-0.0424565,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.93,-71.146,226.618,0.0190149,0.868402,1.27091,488.758,-211.889,346.256,-31.0362,-4.37391,5.1708,0.0269966,-1.43914,-0.0884332,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.885,-71.12,226.637,0.0190926,0.86848,1.27101,488.76,-211.891,346.254,-31.1309,-4.43279,6.73716,0.0832619,-1.4387,-0.0248744,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.845,-71.1002,226.655,0.0191022,0.868544,1.27117,488.762,-211.892,346.251,-30.2043,-3.88104,6.3179,0.0557929,-1.37259,-0.0560424,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.845,-71.1002,226.655,0.0191022,0.868544,1.27117,488.762,-211.892,346.251,-30.2043,-3.88104,6.3179,0.0557929,-1.37259,-0.0560424,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.826,-71.0991,226.663,0.0191006,0.868578,1.27124,488.763,-211.893,346.25,-29.1169,-3.23909,6.00839,-0.0388517,-1.35116,-0.0643475,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.813,-71.0933,226.676,0.0190939,0.868602,1.27132,488.764,-211.894,346.249,-28.5279,-1.54251,5.80425,-0.0218796,-1.31194,-0.0539228,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.797,-71.0844,226.702,0.0190669,0.868622,1.27148,488.766,-211.895,346.247,-28.3293,-2.09961,4.8438,0.0673466,-1.24938,-0.0223895,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.788,-71.0858,226.714,0.0190531,0.868631,1.27154,488.766,-211.896,346.246,-28.6322,-3.23778,7.17502,0.0887146,-1.26513,-0.0274087,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.781,-71.0918,226.726,0.0190286,0.868637,1.2716,488.767,-211.896,346.245,-29.7305,-4.21958,8.3657,0.10814,-1.27609,-0.0444446,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.78,-71.1001,226.732,0.0189924,0.868635,1.27165,488.768,-211.897,346.244,-30.2494,-4.86781,7.55244,0.13602,-1.30393,-0.0476441,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.781,-71.1056,226.737,0.0189591,0.868635,1.2717,488.769,-211.897,346.243,-30.3769,-5.27545,7.58256,0.163277,-1.31747,-0.0314007,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.781,-71.1056,226.737,0.0189591,0.868635,1.2717,488.769,-211.897,346.243,-30.3769,-5.27545,7.58256,0.163277,-1.31747,-0.0314007,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.791,-71.128,226.738,0.0189075,0.868624,1.27174,488.77,-211.898,346.242,-30.8385,-5.27281,7.86554,0.145785,-1.26969,-0.00109315,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.791,-71.128,226.738,0.0189075,0.868624,1.27174,488.77,-211.898,346.242,-30.8385,-5.27281,7.86554,0.145785,-1.26969,-0.00109315,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
